CAS,R,SMILES,PBT_label
22091-92-5,pr,CCn1c2ccccc2c(c1C)C1(OC(=O)c2ccccc12)c1c2ccccc2n(CC)c1C,1
22116-91-2,n,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,1
22125-35-5,n,CCOc1ccc(cc1)C1(CC1(Cl)Cl)c1ccc(OCC)cc1,1
22159-33-7,pr,C=Cc1nc(c(o1)c1ccc(cc1)N(CC)CC)c1ccccc1Cl,1
22188-15-4,n,O=N(=O)c1ccc(C=Cc2c3ccccc3nc3ccc4ccccc4c23)cc1,1
22242-71-3,n,ClC(Cl)Cc1cc(c2ccccc2)c2ccccc2c1C,1
22274-42-6,n,Clc1c(Oc2ccccc2)c(Cl)c(Cl)c(Cl)c1Cl,1
22287-56-5,pr,Clc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1,1
22311-25-7,n,Brc1ccc(Br)c(Br)c1Br,1
22662-39-1,pr,Clc1ccc(cc1)Oc1ccc(cc1Cl)NC(=O)c1cc(I)cc(I)c1O,1
22662-91-5,n,Clc1ccc(cc1)C(NCCN1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1,1
22663-49-6,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)c1ccccc1C)c1ccccc1,1
22747-80-4,n,COc1ccc(cc1)NC(=O)C1=Nc2ccc(OC)cc2C1(Cc1ccccc1)Cc1ccccc1,1
22819-70-1,pr,CC1(C)C2CC3(C)C(CC12)C3(Cl)Cl,1
22832-87-7,pr,Clc1ccc(COC(Cn2cncc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
22851-78-1,n,COc1ccc(cc1)NC(=O)C(=Nc1ccc(OC)cc1)C(=Cc1ccccc1)Cc1ccccc1,1
22914-92-7,n,Cc1cc(C)c2c(c1)N=C(C(=O)NC(C)(C)C)C12CCCCC1,1
22916-47-8,pr,Clc1ccc(COC(Cn2cncc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1
22953-41-9,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1cccc(c1)C(F)(F)F,1
22953-42-0,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1ccc(cc1)C(F)(F)F,1
22953-45-3,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1ccc(cc1)c1ccccc1,1
22954-13-8,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1ccccc1CC,1
22954-14-9,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1ccccc1C(C)C,1
22954-17-2,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1cccc(Cl)c1,1
22954-18-3,n,BrCCN(CCBr)c1ccc(cc1)OC(=O)c1ccc(Cl)cc1,1
23001-29-8,n,Oc1ccc2OC3(C=Cc2c1)N(C)c1ccccc1C3(C)C,1
23015-40-9,pr,Brc1cc(Br)c(c(c1)OP(=O)(O)O)c1c(O)cc(Br)cc1Br,1
23047-25-8,pr,Clc1ccc(cc1)C(=O)CN(C)CCCN1c2ccccc2CCc2ccccc12,1
23160-51-2,pr,Clc1ccc2c(c1)Oc1cc(NCc3ccccc3)ccc1C12C(=O)Oc2ccccc12,1
23305-71-7,pr,COc1cc(ccc1N1NN(N=C1c1ccccc1)c1ccccc1)c1ccc(c(OC)c1)N1NN(N=C1c1ccccc1)c1ccccc1,1
23339-04-0,n,Cc1cc2c3c(cccc3c1C)c1ccccc21,1
23421-22-9,n,Oc1cc(OCCOCCOc2ccc(c(O)c2)C(=O)c2ccccc2)ccc1C(=O)c1ccccc1,1
23454-33-3,pr,O=C1CCC2=C3C=CC4(C)C(CCC4C3CCC2=C1)OC(=O)OCC1CCCCC1,1
23488-38-2,pr,Cc1c(Br)c(Br)c(C)c(Br)c1Br,1
23549-24-8,pr,ON=C(C)C1=CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(=O)C,1
23593-75-1,pr,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cncc1,1
23627-49-8,pr,ClC1(Cl)CC21C1CCC(C1)C2(C)C,1
23681-60-9,pr,OC(c1ccc(cc1)Nc1ccccc1)(c1ccc(cc1)Nc1ccccc1)c1ccc(cc1)Nc1ccccc1,1
23853-67-0,n,Cc1ccc(C)c2C(C)CC(Cc12)N1CCCCCC1,1
23892-52-6,n,CC(C)(C)c1ccc(cc1)CN1CCN(CCNCC(c2ccccc2)c2ccccc2)CC1,1
23892-69-5,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)c1ccccc1)c1ccccc1,1
23902-88-7,n,Clc1ccc(cc1)C(CC(=O)N1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1,1
23902-90-1,n,Clc1ccc(cc1)C(CCN1CCN(CC1)CCc1ccccc1)c1ccccc1,1
23904-72-5,n,Cc1ccc(cc1)N1CCN(CC1)C(=O)CC(c1ccccc1)c1ccc(Cl)cc1,1
23904-73-6,n,Cc1ccc(cc1)N1CCN(CCC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23904-78-1,n,Clc1ccc(cc1)N1CCN(CCOC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23904-81-6,n,Clc1ccc(cc1)C(OCCN1CCN(CC1)c1ccccc1C)c1ccccc1,1
23904-82-7,n,Clc1ccc(cc1)C(OCCN1CCN(CC1)c1cccc(C)c1)c1ccccc1,1
23904-86-1,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)CCc1ccccc1)c1ccccc1,1
23904-87-2,n,Clc1ccc(cc1)C(CC(=O)N1CCN(CC1)c1ccccc1C)c1ccccc1,1
23904-88-3,n,Clc1ccc(cc1)C(CC(=O)N1CCN(CC1)c1cccc(C)c1)c1ccccc1,1
23904-89-4,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)c1ccccc1)c1ccccc1,1
23904-90-7,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)c1ccccc1Cl)c1ccccc1,1
23904-91-8,n,COc1ccccc1N1CCN(CCCCOC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23904-92-9,n,COc1ccc(cc1)N1CCN(CCCCOC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23904-93-0,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)c1ccccc1C)c1ccccc1,1
23904-94-1,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)c1cccc(C)c1)c1ccccc1,1
23904-95-2,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)c1ccccn1)c1ccccc1,1
23904-97-4,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)c1nccs1)c1ccccc1,1
23905-00-2,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)c1ccccc1Cl)c1ccccc1,1
23905-01-3,n,COc1ccccc1N1CCN(CCSC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23905-02-4,n,COc1ccc(cc1)N1CCN(CCSC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23905-04-6,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)c1cccc(C)c1)c1ccccc1,1
23905-05-7,n,Cc1ccc(cc1)N1CCN(CCSC(c2ccccc2)c2ccc(Cl)cc2)CC1,1
23905-06-8,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)c1ccccn1)c1ccccc1,1
23905-07-9,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)c1nccs1)c1ccccc1,1
23917-54-6,n,Clc1ccc(cc1)C(OCCN1CCN(CC1)c1ccccc1Cl)c1ccccc1,1
23921-06-4,n,Clc1ccc(cc1)C(NCCN(Cc1ccccc1)Cc1ccccc1)c1ccccc1,1
23941-00-6,n,Clc1ccc(cc1)C(CCN1CCN(CC1)c1nccs1)c1ccccc1,1
23941-04-0,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)Cc1ccccc1)c1ccccc1,1
23941-05-1,n,Clc1ccc(cc1)C(OCCCCN1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1,1
23941-07-3,n,Clc1ccc(cc1)C(CCN1CCN(CC1)Cc1ccccc1)c1ccccc1,1
23941-08-4,n,Clc1ccc(cc1)C(CCN1CCN(CC1)Cc1cccc(C)c1)c1ccccc1,1
23941-09-5,n,Clc1ccc(cc1)C(CCN1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1,1
23941-10-8,n,Clc1ccc(cc1)C(CCN1CCN(CC1)c1ccccc1Cl)c1ccccc1,1
23941-11-9,n,Clc1ccc(cc1)C(CCN1CCN(CC1)c1ccccc1C)c1ccccc1,1
23941-12-0,n,Clc1ccc(cc1)C(CCN1CCN(CC1)c1cccc(C)c1)c1ccccc1,1
23941-13-1,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1,1
23941-14-2,n,Clc1ccc(cc1)C(SCCN1CCN(CC1)CCc1ccccc1)c1ccccc1,1
23941-16-4,n,Clc1ccc(cc1)C(NCCN1CCN(CC1)c1ccccc1Cl)c1ccccc1,1
23953-35-7,n,Clc1ccc(cc1)C(NCCNc1c(C)cccc1C)c1ccccc1,1
24027-84-7,n,Oc1cc2cccc3ccc4c5ccccc5cc1c4c23,1
24035-50-5,n,O=CC1(C)CCCC2(C)c3ccc(cc3CCC12)C(C)C,1
24042-30-6,n,Clc1ccc(cc1)C(CCN1CCN(CC1)c1ccccn1)c1ccccc1,1
24042-31-7,n,Clc1ccc(cc1)C(OCCN1CCN(CC1)C1CCCCC1)c1ccccc1,1
24085-65-2,n,CC(C)(C)c1ccc(cc1)Oc1ccc(cc1)C(C)(C)C,1
24108-89-2,pr,CCOc1ccc(cc1)[N]1=C(=O)C2=CC=C3C4C(=C5C=CC6=C(=O)[N](=C(=O)C7=CC=C3C5C67)c3ccc(OCC)cc3)C=CC(=C1=O)C24,1
24169-02-6,pr,Clc1ccc(cc1)COC(Cn1cncc1)c1ccc(Cl)cc1Cl,1
24283-57-6,n,Clc1ccc(cc1)c1cc(Cl)cc(NC(=O)c2ccc(F)cc2C)c1O,1
24356-94-3,pr,O=C1CCC2(C)C(=C1)CCC1C2CCC2(C)C1CC1OC(C)(OC21C(=O)C)c1ccccc1,1
24358-76-7,pr,C#CC1(O)CCC2C3CCC4=Cc5c(cnn5c5ccc(F)cc5)CC4(C)C3CCC12C,1
24360-63-2,n,Cc1c2ccccc2cc2c3ccccc3sc12,1
24407-09-8,pr,C=CC(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1
24447-72-1,pr,CC(COc1ccc(cc1)C(C)(C)c1ccc(OCC(C)OC(=O)C(=C)C)cc1)OC(=O)C(=C)C,1
24464-64-0,pr,O=C(CCNc1ccc(NC2CCCCC2)c2C(=O)c3ccccc3C(=O)c12)Nc1ccccc1,1
24471-47-4,n,Cc1ccc2cccc3c2c1c1cccc2cccc3c12,1
24477-99-4,n,Cc1ccccc1Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-00-0,n,Cc1cccc(c1)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-01-1,n,Cc1ccc(cc1)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-04-4,n,CCOc1ccccc1Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-05-5,n,CCOc1ccc(cc1)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-06-6,n,Clc1ccccc1Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-07-7,n,Clc1cccc(c1)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-08-8,n,Clc1ccc(cc1)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-09-9,n,Clc1ccc(Sc2nc(nc(n2)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)c(Cl)c1,1
24478-10-2,n,Clc1ccc(Sc2nc(nc(n2)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)cc1Cl,1
24478-12-4,n,Brc1cccc(c1)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-13-5,n,Clc1ccc(Sc2nc(nc(n2)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)cc1C,1
24478-15-7,n,O=N(=O)c1cc(ccc1Cl)Sc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24478-73-7,n,Clc1cc(Cl)c(Cl)c2c1oc1ccccc21,1
24481-45-6,n,ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)c1ccc2ccccc2c1,1
24481-46-7,n,ClC(Cl)(Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)c1cccc2ccccc12,1
24481-50-3,n,Clc1cc(Cl)c(Cl)cc1c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24481-51-4,n,Cc1cc(cc(Cl)c1Cl)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24481-70-7,n,CCCCCSc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24481-71-8,n,CCCCCCSc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24481-73-0,n,Clc1ccc(cc1)CSc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24520-19-2,pr,FC(=C(F)F)OC(F)(F)C(F)(Oc1c(F)c(F)c(F)c(F)c1F)C(F)(F)F,1
24527-27-3,pr,Clc1ccc2Sc3ccccc3N(CCCN3CCC4(CC3)SCC(=O)N4)c2c1,1
24556-65-8,pr,Brc1cc(C(=O)Nc2ccccc2)c(O)c(Br)c1Br,1
24687-55-6,n,BrC(Br)(Br)c1nc(nc(n1)C(Br)(Br)Br)C(Br)(Br)Br,1
24724-55-8,pr,ClCC(C)CN1c2cc(OC)ccc2Sc2ccccc12,1
24777-39-7,n,Brc1cc2CCCc3ccc(CCCc1cc2)cc3,1
24802-87-7,n,CCCCCCNc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24802-88-8,n,CCCCCC(CC)Nc1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24803-07-4,n,CCCN(CCC)c1nc(nc(n1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
24803-15-4,n,ClC(Cl)(Cl)c1nc(NC2CCCCC2)nc(n1)C(Cl)(Cl)Cl,1
24891-39-2,n,Cc1c2cc(C)c3ccccc3c2c(C)c2ccccc12,1
24891-41-6,n,Cc1ccc2c(c1)c(C)c1ccc3ccccc3c1c2C,1
24924-36-5,pr,C=CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
24961-39-5,n,BrCc1c2ccc3ccccc3c2cc2ccccc12,1
24964-07-6,n,Cc1ccc2cc3c(cc2c1)sc1ccccc31,1
24964-09-8,n,Cc1cccc2cc3c(cc12)sc1ccccc31,1
24964-12-3,n,Cc1ccc2cc3c(cc2c1C)sc1ccccc31,1
24964-16-7,n,Cc1ccc2cc3c(sc4ccccc34)c(C)c2c1,1
24973-59-9,pr,O=Nc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,1
25168-15-4,pr,CC(C)CCCCCOC(=O)Cc1cc(Cl)c(Cl)cc1Cl,1
25174-66-7,n,Clc1ccc(cc1)C(CC(=O)N1CCN(CC1)c1ccccc1Cl)c1ccccc1,1
25177-27-9,n,CCP(=S)(Oc1cc(Cl)c(I)cc1Cl)OCC,1
25267-15-6,n,CC1C(Cl)(Cl)C(Cl)(Cl)C2(Cl)C(C)(C)C1(Cl)C2(Cl)Cl,1
25268-77-3,pr,C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
25282-76-2,pr,Oc1ccc(NCc2ccccc2)c2c1C(=O)c1c(c(O)cc(Br)c1N)C2=O,1
25289-00-3,n,CCN(CC)c1ccc2c(c1)Oc1ccc(C)cc1C12OC(=O)c2ccccc12,1
25291-17-2,pr,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
25333-83-9,pr,CCCc1ccc2Sc3ccccc3N(CCCN(C)C)c2c1,1
25431-45-2,pr,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
25444-35-3,pr,ClS(=O)(=O)c1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
25486-89-9,n,C1CCc2cc3c(cc2C1)c1ccccc1c1ccccc31,1
25509-07-3,pr,CCc1nc2ccccc2c(=O)n1c1c(Cl)cccc1Cl,1
25637-99-4,r,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,1
25739-71-3,pr,CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccccc2Cl)C=C1C,1
25743-94-6,pr,CN(C)CCCNc1ccc(Nc2ccc(C)cc2)c2C(=O)c3ccccc3C(=O)c12,1
25826-07-7,pr,Clc1cc2CCc3c(Cl)cc(CCc1cc2Cl)cc3Cl,1
25857-05-0,pr,N#CC(=Cc1ccc(cc1C)N(CC)CCOC(=O)CCCCC(=O)OCCN(CC)c1ccc(C=C(C#N)C#N)c(C)c1)C#N,1
25911-51-7,n,Clc1ccc2c3ccccc3c3cccc1c23,1
25939-05-3,n,Clc1cc(Cl)c(NN=C(Cl)c2ccccc2)c(Cl)c1,1
25973-55-1,pr,CCC(C)(C)c1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)CC,1
26011-65-4,pr,Brc1c(Br)c(Br)c2c(c1Br)C(=O)n1c2nc2cccc3cccc1c23,1
26050-81-7,pr,O=C(c1cc2CCCN3CCCc(c1)c23)c1cc2CCCN3CCCc(c1)c23,1
26110-32-7,pr,CCC(C)(C)c1ccc(OCCCC(=O)Nc2ccc(Cl)c(c2)NC(=O)CC(=O)C(C)(C)C)c(c1)C(C)(C)CC,1
26177-82-2,n,O=C1OC(=O)c2ccc(Oc3ccc(cc3)c3ccc(cc3)Oc3ccc4C(=O)OC(=O)c4c3)cc12,1
26206-78-0,pr,Clc1ccc2c(c1)Oc1cc(ccc1C12OC(=O)c2ccccc12)NC1CCCCC1,1
26235-04-1,n,ClC(Cl)(Cl)c1nc(nc(n1)N1CCCCC1)N1CCCCC1,1
26292-69-3,pr,Cc1cc(Cc2cc(C)cc(c2O)C(C)c2ccccc2)c(O)c(c1)C(C)c1ccccc1,1
26416-51-3,n,COc1ccc(cc1)C(SC(=S)OC(C)C)(SC(=S)OC(C)C)c1ccc(OC)cc1,1
26443-03-8,pr,O=C(CCc1ccccc1)O[C@@H]1CC[C@@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1
26479-97-0,pr,CCN(CCOC(=O)CCCCC(=O)OCCN(CC)c1cccc(C)c1)c1cccc(C)c1,1
26496-99-1,pr,Clc1ccc(OC(=O)Oc2ccc(Cl)cc2Cl)c(Cl)c1,1
26537-43-9,n,COc1c2C=CC(C)(C)Oc2c(CCCOC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)c2OC(C)(C)C=Cc12,1
26603-40-7,i,O=C=Nc1cc(ccc1C)n1c(=O)n(c2ccc(C)c(N=C=O)c2)c(=O)n(c2ccc(C)c(N=C=O)c2)c1=O,1
26628-47-7,pr,CCN(CC)c1ccc2c(c1)Oc1ccc3ccccc3c1C12OC(=O)c2ccccc12,1
26654-97-7,n,FC(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F)C(F)(F)C(F)(F)C(F)F,1
26864-56-2,pr,Fc1ccc(cc1)C(CCCN1CCC(O)(CC1)c1ccc(Cl)c(c1)C(F)(F)F)c1ccc(F)cc1,1
26988-04-5,n,CCCCCCCOCC(O)CN1CCc2ccccc2C1CC1CC2N(CCc3cc(OC)c(OC)cc23)CC1CC,1
26988-05-6,n,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1N(CCc2ccccc12)CC(O)COc1ccccc1,1
27018-50-4,n,ICc1c2ccc3ccccc3c2c(C)c2ccccc12,1
27093-62-5,n,Cn1c2ccc3ccccc3c2c2c3ccccc3ccc12,1
27097-69-4,pr,CCOC(=O)N(C)CCCN1c2ccccc2CCc2ccccc12,1
27114-05-2,n,c1ccc2c(c1)CCC1CN(CCN21)CCc1cccc2ccccc12,1
27116-62-7,pr,CCN(CC)c1ccc2c(c1)Oc1n(nc(C)c1C12OC(=O)c2ccccc12)c1ccccc1,1
27124-10-3,n,CCCCCNCC(O)CN1CCc2ccccc2C1CC1CC2N(CCc3cc(OC)c(OC)cc23)CC1CC,1
27177-37-3,n,CC(C)(C)CC(C)(C)c1ccc(cc1)Nc1ccccc1,1
27208-37-3,n,c1cc2ccc3ccc4C=Cc5cc(c1)c2c3c45,1
27220-47-9,pr,Clc1ccc(cc1)COC(Cn1cncc1)c1ccc(Cl)cc1Cl,1
27335-80-4,n,COC(=O)CCC(C)C1CCC2C3C(OC(=O)C)CC4CC(CCC4(C)C3=CC(=O)C12C)OC(=O)C,1
27414-57-9,n,Clc1cc2CCc3ccc(CCc1cc2)c(Cl)c3,1
27452-89-7,n,CC(C)CCC1(CCN(CCc2ccc(O)cc2)C1)c1cccc(O)c1,1
27469-53-0,pr,C=CCNc1nc(NCC=C)nc(n1)N1CCN(CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,1
27471-60-9,pr,CCCCOc1ccc(cc1)OCC(=O)N(CCN(CC)CC)c1cc(OCC)ccc1OCC,1
27501-42-4,n,Fc1ccccc1CNCC1CCC(CNCc2ccccc2F)CC1,1
27523-40-6,pr,Clc1ccc(C(OCc2c(Cl)cccc2Cl)Cn2ccnc2)c(Cl)c1,1
27575-78-6,n,Clc1ccc(cc1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1
27607-61-0,pr,FC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS(=O)(=O)Cl,1
27619-89-2,i,FC(F)(CCS(=O)(=O)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
27619-90-5,pr,FC(F)(C(F)(F)CCS(=O)(=O)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
27689-12-9,pr,CC(=C)C(=O)OCCCOc1ccc(cc1)C(C)(C)c1ccc(OCCCOC(=O)C(=C)C)cc1,1
27830-75-7,n,CN1C2CCC1CC(=C1c3ccccc3CCc3ccccc13)C2,1
27858-07-7,pr,Brc1c(Br)cc(Br)c(Br)c1c1c(Br)c(Br)cc(Br)c1Br,1
27876-55-7,n,Oc1ccc(cc1n1nc2ccc3ccccc3c2n1)C(C)(C)CC(C)(C)C,1
27905-45-9,pr,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
27919-85-3,n,c1ccc(cc1)CN(Cc1ccccc1)c1cccc(c1)N(Cc1ccccc1)Cc1ccccc1,1
27934-21-0,n,CCc1c(C)c2[nH]c1C(=O)c1[nH]c(cc1C)C(=O)c1[nH]c(C(=O)c3[nH]c(c(CC)c3C)C2=O)c(CC)c1C,1
28058-62-0,pr,NCOC1CCN(CC1)C1CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc23)CC1,1
28279-27-8,pr,COCCN1C(=O)N(CCOC)C(=O)C(=C(C=c2sc3ccc4ccccc4c3n2CC)C=c2sc3ccc4ccccc4c3n2CC)C1=O,1
28296-64-2,pr,Clc1ccc(cc1)CC(=CCN1CCCC1)c1ccccc1,1
28317-94-4,n,N#CC(=NNc1ccc(Cl)cc1C(F)(F)F)C(=O)C(C)(C)C,1
28343-28-4,n,N#CC(=NNc1cc(Cl)c(Cl)cc1Cl)C(=O)C(C)(C)C,1
28417-15-4,n,COC(=O)C(CC(C)C)NC(=O)C(CCCCNC(=O)C12CC3CC(CC(C3)C2)C1)NC(=O)C12CC3CC(CC(C3)C2)C1,1
28470-82-8,pr,O=C=NCc1cccc(NC(=O)OC(COC(=O)Nc2ccc(CN=C=O)cc2)COC(=O)Nc2cccc(CN=C=O)c2)c1,1
28535-81-1,i,COC(=O)CCC(C)C1CCC2C3C(OC(=O)C)CC4CC(CCC4(C)C3CC(=O)C12C)OC(=O)C,1
28680-45-7,pr,ClC1C2(Cl)C=CC1(Cl)C(Cl)(Cl)C2(Cl)Cl,1
28708-08-9,n,CCC(=O)c1cccc(c1c1ccccc1)N1CCCC21CCCCC2,1
28818-24-8,pr,CC(C)OC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(=C1)Br)c1cc(Br)c(O)c(Br)c1,1
28861-48-5,n,C=CCCC=CC1CC2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,1
29082-74-4,n,ClC(=C(Cl)Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
29086-38-2,n,ClC=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
29086-39-3,n,ClC=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
29091-20-1,pr,CCCN(CCC)c1c(cc(c(Cl)c1N(=O)=O)C(F)(F)F)N(=O)=O,1
29098-15-5,pr,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,1
29171-27-5,pr,C=CC(CC(C)(C)CC(C)(C)C)c1ccc2cccnc2c1O,1
29199-09-5,pr,CCN(CC)c1ccc2c(c1)Oc1cc(ccc1C12c2ccccc2C(=O)N1c1ccc(cc1)N(=O)=O)N(CC)CC,1
29216-28-2,pr,c1ccc2Sc3ccccc3N(CC3CN4CCC3CC4)c2c1,1
29228-93-1,pr,CCN(CC)c1ccc(C=NN=Cc2ccc(cc2)N(CC)CC)cc1,1
29312-59-2,pr,CN(C)c1ccc(cc1)c1cc(nc(c1)c1ccccc1)c1ccccc1,1
29366-70-9,n,O=C(Nc1nc(nc(n1)c1ccccc1)c1ccccc1)Nc1nc(nc(n1)c1ccccc1)c1ccccc1,1
29398-96-7,pr,COc1cc(ccc1Nc1ccc(cc1N(=O)=O)N(=O)=O)c1ccc(Nc2ccc(cc2N(=O)=O)N(=O)=O)c(OC)c1,1
29512-46-7,pr,CCN(CC)c1ccc2c(c1)Oc1ccc(Nc3ccccc3)cc1C12OC(=O)c2ccccc12,1
29512-49-0,pr,CCN(CC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C12OC(=O)c2ccccc12,1
29723-33-9,n,FC(F)(C(F)(F)C=NCCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
29864-31-1,pr,COc1cccc(c1)c1[nH]c(nc1c1cccc(OC)c1)c1ccccc1Cl,1
29899-95-4,pr,CCOCC1OC(COCc2ccc(Cl)cc2)(OCc2ccc(Cl)cc2)C(O)C1OCCC,1
29906-96-5,n,O=C(Cc1c(C)cc(cc1C)C(C)(C)C)C(=C)c1ccccc1,1
