smi1_original,smi2_original,smi1_standardized,smi2_standardized,label_1,label_2
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].[Ca+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].[Cu+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Ba+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Ca+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Cu+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[NH4+].[NH4+],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].[Ca+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].[Cu+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ba+2],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ca+2],O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ca+2],O=S(=O)([O-])[O-].[Cu+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ca+2],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ca+2],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ca+2],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Ca+2],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)([O-])[O-].[Cu+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cr+3].[OH-],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cu+2],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cu+2],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cu+2],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Cu+2],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)([O-])[O-].[Fe+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Fe+2],O=S(=O)([O-])[O-].[Mg+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Fe+2],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])[O-].[Mg+2],O=S(=O)([O-])[O-].[Mn+2],O=S(=O)(O)O,O=S(=O)(O)O,0,0
O=S(=O)([O-])OOS(=O)(=O)[O-].[NH4+].[NH4+],O=S(=O)([O-])OOS(=O)(=O)[O-].[K+].[K+],O=S(=O)(O)OOS(=O)(=O)O,O=S(=O)(O)OOS(=O)(=O)O,0,0
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1,1
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1,1
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].[NH4+],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cr+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cu+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Fe+3],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2],O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mn+2],O=[N+]([O-])[O-],O=[N+]([O-])[O-],0,0
O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,O=[N+]([O-])c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0,0
BrCC=C(c1ccc(cc1)c1ccc(Cl)cc1)c1ccc(cc1)N(=O)=O,BrCC=C(c1ccc(cc1)c1ccc(Cl)cc1)c1ccc(cc1)N(=O)=O,O=[N+]([O-])c1ccc(C(=CCBr)c2ccc(-c3ccc(Cl)cc3)cc2)cc1,O=[N+]([O-])c1ccc(C(=CCBr)c2ccc(-c3ccc(Cl)cc3)cc2)cc1,1,1
O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0,0
O=[N+]([O-])c1ccc(O)c(Cl)c1,O=[N+]([O-])c1ccc(O)c(Cl)c1,O=[N+]([O-])c1ccc(O)c(Cl)c1,O=[N+]([O-])c1ccc(O)c(Cl)c1,0,0
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1,1
O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,O=[N+]([O-])c1ccccc1-c1ccc(Cl)cc1,0,0
O=[N+]([O-])c1ccccc1F,O=[N+]([O-])c1ccccc1F,O=[N+]([O-])c1ccccc1F,O=[N+]([O-])c1ccccc1F,0,0
O=[P+]([O-])[O-].[NH4+].[NH4+],O=[P+]([O-])[O-].[K+].[K+],O=[P+]([O-])[O-],O=[P+]([O-])[O-],0,0
O=c1c(CO)cc(=NNc2ccc(S(=O)(=O)[O-])c3ccccc23)c(=O)c1=NNc1ccc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],O=c1c(CO)c/c(=N\Nc2ccc(S(=O)(=O)[O-])c3ccccc23)c(=O)/c1=N\Nc1ccc(S(=O)(=O)[O-])c2ccccc12.[Na+].[Na+],O=c1c(CO)cc(=NNc2ccc(S(=O)(=O)O)c3ccccc23)c(=O)c1=NNc1ccc(S(=O)(=O)O)c2ccccc12,O=c1c(CO)cc(=NNc2ccc(S(=O)(=O)O)c3ccccc23)c(=O)c1=NNc1ccc(S(=O)(=O)O)c2ccccc12,0,0
O=c1c2ccc3c(=O)n4c5ccccc5nc4c4ccc(c2c34)c2nc3ccccc3n12,O=c1c2ccc3c(=O)n4c5ccccc5nc4c4ccc(c2c34)c2nc3ccccc3n12,O=c1c2ccc3c(=O)n4c5ccccc5nc4c4ccc(c2c34)c2nc3ccccc3n12,O=c1c2ccc3c(=O)n4c5ccccc5nc4c4ccc(c2c34)c2nc3ccccc3n12,0,0
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,0,0
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,0,0
OC(O)C(Cl)(Cl)Cl,OC(O)C(Cl)(Cl)Cl,OC(O)C(Cl)(Cl)Cl,OC(O)C(Cl)(Cl)Cl,0,0
Clc1ccc(cc1)C(O)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,1,1
Clc1ccc(cc1)C(O)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,1,1
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,1,1
ClCC1CO1.OCC#CCO,OCC#CCO,OCC#CCO,OCC#CCO,0,0
OCC(CO)(CO)COCC(CO)(CO)CO,CCCCC(=O)O.CCCCCCCC(=O)O.CCCCCCCCCC(=O)O.OCC(CO)(CO)COCC(CO)(CO)CO,OCC(CO)(CO)COCC(CO)(CO)CO,OCC(CO)(CO)COCC(CO)(CO)CO,0,0
OCCN(CCO)CCO,NCCO.OB(O)O.OCCN(CCO)CCO,OCCN(CCO)CCO,OCCN(CCO)CCO,0,0
OCCNCCO,CC1CO1.OCCNCCO,OCCNCCO,OCCNCCO,0,0
OCCNCCO,CC(=O)[O-].OCC[NH2+]CCO,OCCNCCO,OCCNCCO,0,0
CC1CO1.OCCNCCO,CC(=O)[O-].OCC[NH2+]CCO,OCCNCCO,OCCNCCO,0,0
O/N=C(/Cc1ccccc1)c1ccccc1,O/N=C(\Cc1ccccc1)c1ccccc1,ON=C(Cc1ccccc1)c1ccccc1,ON=C(Cc1ccccc1)c1ccccc1,0,0
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,O.[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,O.[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],O.[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],O.[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
[K+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.[Zn+2],Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,1
