DB_smiles
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12
CN(C)CCC(c1ccccc1)c1ccccn1
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
C#CCN(C)Cc1ccccc1
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
Oc1ccccc1
c1ccc(C2(N3CCCCC3)CCCCC2)cc1
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O
CCOc1ccc(NC(C)=O)cc1
O=C(O)/C=C\C(=O)O
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
S=P(N1CC1)(N1CC1)N1CC1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
CC(C)NNC(=O)c1ccncc1
CN(C)CCN(Cc1cccs1)c1ccccn1
CN1Cc2c(N)cccc2C(c2ccccc2)C1
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
Cc1ccccc1-n1c(C)nc2ccccc2c1=O
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
CCN(CC)C(=O)C1(c2ccccc2)CC1CN
CN1C(=O)CC(C)(c2ccccc2)C1=O
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
CN1CCN2c3ccccc3Cc3ccccc3C2C1
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CNCCc1ccccn1
c1ccc2c(CC3=NCCN3)cccc2c1
C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
C1N2CN3CN1CN(C2)C3
O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
CC(CN1c2ccccc2Sc2cccnc21)N(C)C
O=C(O)[C@@H]1C[C@@H](O)CN1
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
N=C(N)NS(=O)(=O)c1ccc(N)cc1
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
CCOC(N)=O
N[C@H]1CONC1=O
NC(=O)c1cnccn1
CCC1(C)CC(=O)NC1=O
NC(=O)c1ccccc1O
NC(=O)CC[C@H](N)C(=O)O
Oc1ncnc2[nH]ncc12
O=c1[nH]c2cc(Cl)ccc2o1
CCc1cc(C(N)=S)ccn1
CCCc1cc(=O)[nH]c(=S)[nH]1
CC(=O)Nc1ccc(O)cc1
CC[C@@H](C(N)=O)N1CCCC1=O
C#CC1(OC(N)=O)CCCCC1
Cn1cnc2c1c(=O)[nH]c(=O)n2C
NC1=NC(=O)C(c2ccccc2)O1
NC(=O)NC(=O)Cc1ccccc1
CCC1(CC)C(=O)NC(=O)NC1=O
CCC1(CC)C(=O)NCC(C)C1=O
CCC1(CC)C(=O)NC(=O)N(C)C1=O
CC(=O)NS(=O)(=O)c1ccc(N)cc1
CCCC(C)(COC(N)=O)COC(N)=O
CCC(C)C1(CC)C(=O)NC(=O)NC1=O
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
CCN1C(=O)NC(c2ccccc2)C1=O
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
CCC1(c2ccccc2)NC(=O)N(C)C1=O
CCC1(c2ccccc2)CCC(=O)NC1=O
Cc1cc(C)cc(OCC2CNC(=O)O2)c1
Nc1nc(=O)c2ncn(COCCO)c2[nH]1
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
COc1ccc2[nH]cc(CCNC(C)=O)c2c1
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O
NC(=O)OCC(COC(N)=O)c1ccccc1
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
CCN(CC)CC(=O)Nc1c(C)cccc1C
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
COc1ccccc1OCC(O)COC(N)=O
NC(=O)N1c2ccccc2C=Cc2ccccc21
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
Cc1cccc(C)c1NC(=O)C1CCCCN1C
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
NC(=O)N1c2ccccc2CC(=O)c2ccccc21
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
