SMILES,PBT_label
O=P(O)(O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.0
Oc1ccccc1Cl,0.0
C1CCC2CCCCC2C1,0.0
CCN(CC)c1ccc2cc(-c3n(C)c4ccccc4[n+]3C)c(=O)oc2c1,0.0
c1ccc(C2CCCCC2)cc1,0.0
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0.0
CC(=CCC1CC=C(C)C1(C)C)CO,0.0
O=C(O)CCCC(=O)O,0.0
O=S(=O)(N(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
Cc1ccc(C2OC3COC(c4ccc(C)cc4)OC3C(C(O)CO)O2)cc1,0.0
Brc1ccc(Oc2c(Br)cccc2Br)cc1Br,1.0
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,0.0
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,0.0
Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,0.0
Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,1.0
FC(F)Cl,0.0
Clc1ccccc1CNC1CCC(NCc2ccccc2Cl)CC1,1.0
CC(COCC(C)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,0.0
CC(S)C(=O)O,0.0
O=C(O)C(F)F,0.0
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=P(O)(O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1.0
O=S(=O)(O)CCN1CCN(CCO)CC1,0.0
Nc1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.0
CCCCC(CC)C(=O)O,0.0
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,0.0
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,0.0
CCC12CCN(CC=C(C)C)C(Cc3ccc(O)cc31)C2C,1.0
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,0.0
O=C1OC(C(O)CO)C(O)=C1O,0.0
NC12CC3CC(CC(C3)C1)C2,0.0
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,0.0
O=C(O)CC[N+](CCO)(CCO)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
COc1ccc([N+](=O)[O-])cc1N,0.0
CC(C)(C)c1ccc(OP2OCC3(CO2)COP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1,0.0
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(=O)OC1CC2CCC1(C)C2(C)C,0.0
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0
Cc1c2cc(F)ccc2cc2c1ccc1ccccc12,1.0
CCCCCCCCCC=CCC1CC(=O)OC1=O,0.0
Clc1ccc(C(Cl)(Cl)Cl)cc1,0.0
CC(C)(c1ccccc1)C(C)(C)c1ccccc1,0.0
C=C(Cl)Cl,0.0
CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,1.0
CN(C)CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Cc1cc(Sc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0.0
CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,0.0
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1.0
O=C(OCCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,1.0
CC(O)C(C)O,0.0
CO[Si](C)(C)OC,0.0
OCCNCCO,0.0
Cc1cc([N+](=O)[O-])ccc1N,0.0
CC(C)CCCCCCCCCCCCCCC(=O)NCCCN(C)C,1.0
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
CCOC(=O)C(F)(F)F,0.0
Cc1cc2nc3c(ccc4ccccc43)c(C)c2cc1C,1.0
Nc1ccc(Cc2ccc(N)cc2)cc1,0.0
Brc1ccc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c1,1.0
Cc1cc(O)c(Cl)c(C)c1Cl,0.0
Cc1cc(O)c(C2CC3CCC2(C)C3(C)C)cc1C,1.0
Clc1cccc(Cl)c1,0.0
O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,0.0
O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0
CCNc1cc(C#N)c(N)c2c1C(=O)c1ccccc1C2=O,0.0
Nc1c(Cl)c(Cl)c(N)c2c1C(=O)c1ccccc1C2=O,0.0
Nc1nc(N)nc(N)n1,0.0
CCc1cc(C)cc(CC)c1Nc1ccc(Nc2c(CC)cc(C)cc2CC)c2c1C(=O)c1ccccc1C2=O,0.0
O=C(O)C(O)C(O)C(=O)O,0.0
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
Cc1c(C)c(Br)c(Br)c(Br)c1Br,1.0
COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,1.0
Nc1ccccc1,0.0
O=C(O)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,1.0
C[N+](C)(C)CC(=O)O,0.0
CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1,0.0
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,1.0
O=P(O)(O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C[Si]1O[Si](C)O[Si](C)O[Si](C)O1,0.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,1.0
CC(C)c1cccc(C(C)C)c1N=C=Nc1c(C(C)C)cccc1C(C)C,0.0
CC(C)(C)c1ccc(Nc2ccc(Nc3ccc(C(C)(C)C)cc3)c3c2C(=O)c2c(O)ccc(O)c2C3=O)cc1,0.0
CCN(CCCS(=O)(=O)O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,0.0
CN(C)C1CCCCC1,0.0
CCCCN(CCO)CCCC,0.0
CC(C)=CCCC(C)=CC#N,0.0
C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,1.0
Cc1cc(C)c(Nc2ccc(Nc3c(C)cc(C)cc3C)c3c2C(=O)c2ccccc2C3=O)c(C)c1,0.0
CC(CC(=O)OOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,0.0
CCC(c1ccc(S(=O)(=O)O)cc1)C(C)CC(C)CC(C)C,0.0
CC1CCC2C(C2(C)C)C12COC(C)(C)OC2,1.0
O=C(O)CS,0.0
CNc1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,0.0
CCc1c2ccccc2cc2c1ccc1ccccc12,1.0
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0.0
C=CC(=O)O,0.0
CC(=O)Oc1ccccc1[N+](=O)[O-],0.0
Nc1cccc(Cl)c1,0.0
Cc1cc(C)c2nc3ccc4ccccc4c3cc2c1,1.0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1.0
CCN(CC)CCN1c2ccccc2Sc2ccc(Cl)cc21,1.0
CC12CCC(OC3CCCC3)=CC1=CCC1C2CCC2(C)C1CCC2(C)O,1.0
CC(=O)C1CCC2C3CC=C4C=C(OC5CCCC5)CCC4(C)C3CCC12C,1.0
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(OC)cc2)c2ccccc2)cc1,1.0
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,1.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1.0
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,1.0
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,1.0
Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OS(=O)(=O)c2ccccc21,1.0
CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN1CCCCC1,1.0
CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C,1.0
CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,1.0
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,1.0
CC(C)(C)c1cc(C(C)(C)c2ccc(O)c(C(C)(C)C)c2)ccc1O,1.0
CC1CCC2C(C)C3C(CC4C5CC=C6CC(O)CCC6(C)C5CCC43C)N2C1,1.0
Clc1cc(Cl)c2ccc3c(Cl)cc(Cl)c4ccc1c2c43,1.0
Nc1c(Br)cc(Br)c2c1C(=O)c1c(Br)cc(Br)c(N)c1C2=O,1.0
O=C1c2ccccc2C(=O)c2c(O)c(Nc3ccccc3)cc(Nc3ccccc3)c21,1.0
Cc1cc(C(c2cc(C)c(N)cc2C)c2ccccc2Cl)c(C)cc1N,1.0
O=C1c2cc(Br)ccc2-c2ccc(Br)c3cccc1c23,1.0
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,1.0
CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0
COc1ccc(NC(=O)c2cc3ccc4c5ccccc5[nH]c4c3cc2O)cc1,1.0
COc1cc(-c2ccc(NC(=O)c3cc4ccccc4cc3O)c(OC)c2)ccc1NC(=O)c1cc2ccccc2cc1O,1.0
c1ccc2cc3cc4ccccc4cc3cc2c1,1.0
Cc1cc(Cc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1.0
O=C(Oc1c(Br)cc(Br)cc1Br)c1ccccc1O,1.0
CCC(C)(C)c1ccc(O)c(Sc2cc(C(C)(C)CC)ccc2O)c1,1.0
O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,1.0
Cc1ccc(Nc2cc(C)c(N)c3c2C(=O)c2ccccc2C3=O)cc1,1.0
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,1.0
Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccccc21,1.0
CC(C)=CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C,1.0
O=C1OC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)OC5=O,1.0
Cc1ccc(Nc2cc(Br)c(N)c3c2C(=O)c2ccccc2C3=O)cc1,1.0
Nc1ccc(Nc2ccc(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O,1.0
CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,1.0
Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,1.0
CCN(CC)c1ccc(Cc2ccc(N(CC)CC)cc2)cc1,1.0
c1ccc2c(c1)ccc1ccc3ccc4ccccc4c3c12,1.0
c1cc2ccc3c4ccc5cccc6ccc(c7ccc(c1)c2c37)c4c56,1.0
c1ccc2c(c1)cc1ccc3cc4ccccc4c4ccc2c1c34,1.0
c1cnc2c(c1)cc1ccc3cccc4ccc2c1c34,1.0
c1ccc2c(c1)ccc1c2cc2ccc3cccc4ccc1c2c34,1.0
c1ccc2c(c1)ccc1cc3cc4ccc5cccc6ccc(c3nc12)c4c56,1.0
c1ccc2c(c1)c1ccc3ccc4ccc5ccc6ccc2c2c6c5c4c3c12,1.0
c1ccc2c(c1)c1ccc3cccc4c5cccc6ccc2c(c65)c1c34,1.0
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,1.0
c1ccc2c(c1)cc1ccc3cc4ccccc4c4c5ccccc5c2c1c34,1.0
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,1.0
c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,1.0
c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,1.0
c1ccc2c(c1)c1ccccc1c1c3ccccc3c3ccccc3c21,1.0
c1ccc2c(c1)cc1cccc3c4cccc5cccc(c54)c2c13,1.0
c1ccc2c(c1)cc1c3ccccc3c3cc4ccccc4c4ccc2c1c43,1.0
c1ccc2c(c1)c1cccc3c4ccccc4c4cccc2c4c13,1.0
c1ccc2cc3c(cc2c1)c1cccc2c4ccccc4c4cccc3c4c21,1.0
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1.0
c1ccc2cc3c(cc2c1)c1cccc2ccc4cccc3c4c21,1.0
c1ccc2cc3cc4c(cc3cc2c1)c1cccc2ccc3cccc4c3c21,1.0
c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1.0
C1CCC2C(C1)CCC1SC3CCC4CCCCC4C3C12,1.0
c1ccc2c(c1)ccc1ccc3ccccc3c12,1.0
c1ccc2c(c1)ccc1cc3ccc4cccc5ccc(c12)c3c45,1.0
c1ccc2cc3cc4c(cc3cc2c1)cc1ccc2cccc3ccc4c1c23,1.0
c1ccc2c(c1)ccc1c3ccccc3c3ncccc3c21,1.0
c1ccc2c(c1)c1cccc3c4c5ccccc5c5cccc(c2c13)c54,1.0
c1ccc2c(c1)cc1c3cccc4cccc(c5cccc2c51)c43,1.0
C1CCC2C(C1)SC1C2CCC2SC3CCCCC3C21,1.0
c1ccc2c(c1)ccc1c3c4c(ccc5cccc(c54)C3)cc12,1.0
c1cc2c3c(c1)ccc1ccc4cccc-2c4c13,1.0
c1ccc2c(c1)-c1cccc3cc4c(ccc5ccccc54)c-2c13,1.0
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1.0
c1ccc2cc3c(cc2c1)-c1cccc2c1c-3cc1ccccc12,1.0
c1ccc2cc3cc4c(cc3cc2c1)-c1cccc2cccc-4c12,1.0
c1ccc2c(c1)ccc1c2[nH]c2ccc3ccccc3c21,1.0
c1ccc2c(c1)ccc1c2sc2ccc3ccccc3c21,1.0
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,1.0
c1ccc2cc3c(ccc4c5ccccc5ccc34)cc2c1,1.0
c1ccc2nc3c4ccccc4c4ccccc4c3cc2c1,1.0
c1ccc2cc3cc4c5ccccc5c5ccccc5c4cc3cc2c1,1.0
c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3ccc12,1.0
c1ccc2cc3c(ccc4c5cc6ccccc6cc5ccc34)cc2c1,1.0
c1ccc2c(c1)ccc1cc3c(ccc4c5ccccc5ccc34)cc12,1.0
c1ccc2c(c1)sc1c2ccc2c3ccccc3sc21,1.0
c1ccc2cc3c(ccc4cc5ccccc5cc43)cc2c1,1.0
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,1.0
c1ccc2c(c1)ccc1cc3cc4ccc5ccccc5c4cc3cc12,1.0
c1ccc2cc3cc4c(ccc5ccccc54)cc3cc2c1,1.0
c1ccc2cc3nc4ccc5ccccc5c4cc3cc2c1,1.0
c1ccc2cc3nc4c(ccc5ccccc54)cc3cc2c1,1.0
c1ccc2c(c1)ccc1cc3cc4c(ccc5ccccc54)cc3cc12,1.0
c1cc2c3c(cccc3c1)-c1cc3c(ccc4ccccc43)cc1-2,1.0
c1ccc2c(c1)ccc1c3ccc4ccccc4c3[nH]c21,1.0
c1ccc2cc3cc4cc5c(ccc6ccccc65)cc4cc3cc2c1,1.0
c1ccc2c(c1)sc1cc3c(cc12)sc1ccccc13,1.0
C1CCC2C(C1)SC1CC3SC4CCCCC4C3CC12,1.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,1.0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1.0
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(C)=CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1.0
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,1.0
Cc1cccc2ccc3cc4ccccc4c(C)c3c12,1.0
Cc1cc2ccccc2c2cc3ccccc3cc12,1.0
Cc1cccc2c1ccc1cc3ccccc3cc12,1.0
Cc1cccc2cc3c(cc12)c(C)cc1ccccc13,1.0
FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)C1(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
FC(F)(F)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F,1.0
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C=CC(=O)OCCN(CCCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
c1ccc2c(c1)c1ccccc1c1c3cccc4ccc5cccc(c5c43)c21,1.0
Fc1cccc2c1ccc1cc3ccccc3cc12,1.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,1.0
CC1CCC2(OC1)OC1CC3C4CCC5CC(=O)CCC5(C)C4CCC3(C)C1C2C,1.0
CC(C)c1cc2c(cc1O)C1(C)CCC(=O)C(C)(C)C1CC2,1.0
C=CC1(C)C=C2CCC3C(C)(C=O)CCCC3(C)C2CC1,1.0
CC1CCC2C(C)C3C(CC4C5CCC6CC(O)CCC6(C)C5CCC43C)N2C1,1.0
CC1(C)CC(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,1.0
Fc1ccc(C(c2ccc(F)cc2)C(Cl)(Cl)Cl)cc1,1.0
COc1cc2c3c(c1O)Oc1ccc(cc1)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,1.0
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4,1.0
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21OC(=O)c2ccccc21,1.0
CC1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3,1.0
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,1.0
CC(C)C(C)C=CC(C)C1CCC2C3=CC(O)C4(O)CC(O)CCC4(C)C3CCC21C,1.0
CCOc1ccc(N=C(Nc2ccc(OC)cc2)Nc2ccc(OC)cc2)cc1,1.0
CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,1.0
CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,1.0
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(cc1)Oc1cc(ccc1O)CC3N(C)CC2)N(C)CC4,1.0
Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,1.0
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CC(C)CCCC(C)C1CCC2C3C(=O)C=C4CC(O)CCC4(C)C3CCC12C,1.0
CC(C)CCCC(C)C1CCC2C3CCC4CCCC(=O)C4(C)C3CCC12C,1.0
CC(C)CCCC(C)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,1.0
CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3=CCC21C,1.0
Cc1cc2ccccc2c2c(C)c3ccccc3cc12,1.0
CC(C)CCCC(C)C1CCC2C3CCC4CCC(=O)CC4(C)C3CCC12C,1.0
CC(C)CCCC(C)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C,1.0
Cc1ccc2cc3c(ccc4ccc(C)cc43)cc2c1,1.0
Cc1c(O)c(Br)c(Br)c(Br)c1Br,1.0
Oc1cc(Cl)c(Cl)c(Cl)c1Cc1c(O)cc(Cl)c(Cl)c1Cl,1.0
CC(C)CCCC(C)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,1.0
CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0
Cc1cccc2cc3c(ccc4ccccc43)c(C)c12,1.0
CCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
Oc1c(Br)c(Br)c(Br)c(Br)c1Br,1.0
Brc1cc(Br)c(Br)c(Br)c1Br,1.0
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,1.0
Ic1cc(I)c(I)c(I)c1I,1.0
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1.0
O=C1OC2(c3ccc(Cl)cc3Oc3cc(Cl)ccc32)c2ccccc21,1.0
O=C1OC(=O)c2c(I)c(I)c(I)c(I)c21,1.0
